Unnamed: 0,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,IP_Address,Dst_IP,Timestamp
9617,53.0,17.0,259325.0,2.0,2.0,88.0,120.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,802.0823291,15.42466018,86441.66667,149238.9924,258768.0,224.0,258992.0,258992.0,0.0,258992.0,258992.0,259101.0,259101.0,0.0,259101.0,259101.0,0.0,16.0,16.0,7.712330088,7.712330088,44.0,60.0,50.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,44.0,60.0,2.0,88.0,2.0,120.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.160.82.8,81.132.192.254,2023-1-8' '4:57.29
9618,53.0,17.0,12608.0,1.0,1.0,37.0,90.0,37.0,37.0,37.0,0.0,90.0,90.0,90.0,0.0,10072.96954,158.6294416,12608.0,0.0,12608.0,12608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,79.31472081,79.31472081,37.0,90.0,54.66666667,30.59956427,936.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,37.0,90.0,1.0,37.0,1.0,90.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.254.66.98,27.11.214.51,2023-4-27' '2:44.5
9619,53.0,17.0,1871.0,1.0,1.0,44.0,252.0,44.0,44.0,44.0,0.0,252.0,252.0,252.0,0.0,158204.1689,1068.947087,1871.0,0.0,1871.0,1871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,534.4735436,534.4735436,44.0,252.0,113.3333333,120.088856,14421.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,44.0,252.0,1.0,44.0,1.0,252.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.148.25.53,235.115.152.79,2024-1-2' '17:20.14
9620,53.0,17.0,362.0,1.0,1.0,31.0,47.0,31.0,31.0,31.0,0.0,47.0,47.0,47.0,0.0,215469.6133,5524.861878,362.0,0.0,362.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2762.430939,2762.430939,31.0,47.0,36.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.5,31.0,47.0,1.0,31.0,1.0,47.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.224.54.215,132.160.171.169,2023-8-20' '15:38.14
9621,53.0,17.0,298.0,1.0,1.0,51.0,67.0,51.0,51.0,51.0,0.0,67.0,67.0,67.0,0.0,395973.1544,6711.409396,298.0,0.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3355.704698,3355.704698,51.0,67.0,56.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.5,51.0,67.0,1.0,51.0,1.0,67.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.122.57.244,94.234.45.128,2022-7-14' '13:32.45
9622,53.0,17.0,1527.0,1.0,1.0,41.0,195.0,41.0,41.0,41.0,0.0,195.0,195.0,195.0,0.0,154551.408,1309.757695,1527.0,0.0,1527.0,1527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,654.8788474,654.8788474,41.0,195.0,92.33333333,88.91194146,7905.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138.5,41.0,195.0,1.0,41.0,1.0,195.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.77.184.187,70.14.46.211,2023-9-26' '20:5.31
9623,3389.0,6.0,21043386.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237604348,5260846.5,5129051.833,12000000.0,12.0,0.0,0.0,0.0,0.0,0.0,21000000.0,7014458.0,4583649.124,12000000.0,3012713.0,0.0,24.0,92.0,0.04752087,0.190083478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1024.0,0.0,0.0,24.0,3012725.0,0.0,3012725.0,3012725.0,9015330.5,4242491.488,12000000.0,6015436.0,247.112.252.8,73.106.182.183,2024-12-20' '6:12.29
9624,52710.0,6.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105263.1579,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,52631.57895,52631.57895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,172.0,255.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.207.58.88,183.7.144.249,2023-11-20' '24:55.9
9625,53.0,17.0,214047.0,2.0,2.0,68.0,190.0,34.0,34.0,34.0,0.0,95.0,95.0,95.0,0.0,1205.342752,18.68748452,71349.0,122442.2847,212733.0,466.0,213581.0,213581.0,0.0,213581.0,213581.0,213199.0,213199.0,0.0,213199.0,213199.0,0.0,16.0,16.0,9.343742262,9.343742262,34.0,95.0,58.4,33.41107601,1116.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,34.0,95.0,2.0,68.0,2.0,190.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.130.174.82,198.111.185.86,2023-11-5' '20:31.26
9626,53.0,17.0,288.0,1.0,1.0,33.0,70.0,33.0,33.0,33.0,0.0,70.0,70.0,70.0,0.0,357638.8889,6944.444444,288.0,0.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3472.222222,3472.222222,33.0,70.0,45.33333333,21.36195996,456.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,33.0,70.0,1.0,33.0,1.0,70.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.78.242.71,106.12.47.116,2022-1-21' '6:54.41
9627,53.0,17.0,429.0,1.0,1.0,38.0,134.0,38.0,38.0,38.0,0.0,134.0,134.0,134.0,0.0,400932.4009,4662.004662,429.0,0.0,429.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2331.002331,2331.002331,38.0,134.0,70.0,55.42562584,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,105.0,38.0,134.0,1.0,38.0,1.0,134.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.130.242.164,82.202.201.119,2022-7-9' '6:45.39
9628,53.0,17.0,1296.0,1.0,1.0,40.0,139.0,40.0,40.0,40.0,0.0,139.0,139.0,139.0,0.0,138117.284,1543.209877,1296.0,0.0,1296.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,771.6049383,771.6049383,40.0,139.0,73.0,57.15767665,3267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.5,40.0,139.0,1.0,40.0,1.0,139.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.86.129.216,25.151.191.195,2024-1-21' '4:9.30
9629,52848.0,6.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,125000.0,125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,980.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.110.39.180,37.202.107.192,2023-10-27' '8:27.50
9630,53.0,17.0,13810.0,1.0,1.0,40.0,139.0,40.0,40.0,40.0,0.0,139.0,139.0,139.0,0.0,12961.62201,144.8225923,13810.0,0.0,13810.0,13810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,72.41129616,72.41129616,40.0,139.0,73.0,57.15767665,3267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.5,40.0,139.0,1.0,40.0,1.0,139.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.127.173.73,251.239.91.24,2024-12-10' '2:11.19
9631,53.0,17.0,17155.0,1.0,1.0,30.0,60.0,30.0,30.0,30.0,0.0,60.0,60.0,60.0,0.0,5246.283882,116.5840863,17155.0,0.0,17155.0,17155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,58.29204314,58.29204314,30.0,60.0,40.0,17.32050808,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,30.0,60.0,1.0,30.0,1.0,60.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.33.36.204,132.118.192.64,2023-6-3' '16:55.58
9632,53.0,17.0,273.0,1.0,1.0,39.0,55.0,39.0,39.0,39.0,0.0,55.0,55.0,55.0,0.0,344322.3443,7326.007326,273.0,0.0,273.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3663.003663,3663.003663,39.0,55.0,44.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.5,39.0,55.0,1.0,39.0,1.0,55.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.207.54.205,165.21.81.192,2024-2-15' '9:19.0
9633,53.0,17.0,279.0,1.0,1.0,43.0,59.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,365591.3978,7168.458781,279.0,0.0,279.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3584.229391,3584.229391,43.0,59.0,48.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.5,43.0,59.0,1.0,43.0,1.0,59.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.175.192.5,127.167.107.114,2022-6-26' '19:20.0
9634,443.0,6.0,1263589.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.748379418,252717.8,293936.815,587306.0,38144.0,1225441.0,612720.5,18054.55744,625487.0,599954.0,1225408.0,612704.0,18025.56607,625450.0,599958.0,0.0,92.0,60.0,2.374189709,2.374189709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,8192.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.68.243.237,181.12.140.70,2023-1-28' '16:2.19
9635,443.0,6.0,8999365.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333356854,4499682.5,2121497.827,5999808.0,2999557.0,8999365.0,4499682.5,2121497.827,5999808.0,2999557.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.333356854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8192.0,-1.0,0.0,28.0,2999557.0,0.0,2999557.0,2999557.0,5999808.0,0.0,5999808.0,5999808.0,98.212.179.97,42.211.52.232,2024-5-15' '20:43.15
9636,53.0,17.0,1181.0,1.0,1.0,45.0,82.0,45.0,45.0,45.0,0.0,82.0,82.0,82.0,0.0,107535.9865,1693.480102,1181.0,0.0,1181.0,1181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,846.7400508,846.7400508,45.0,82.0,57.33333333,21.36195996,456.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,45.0,82.0,1.0,45.0,1.0,82.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.155.129.85,148.173.140.37,2024-8-28' '23:15.18
9637,53.0,17.0,316.0,1.0,1.0,42.0,58.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,316455.6962,6329.113924,316.0,0.0,316.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3164.556962,3164.556962,42.0,58.0,47.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,42.0,58.0,1.0,42.0,1.0,58.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12.117.38,72.225.58.86,2024-7-18' '7:50.58
9638,55631.0,6.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153846.1538,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,76923.07692,76923.07692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40927.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.151.135.44,249.90.212.152,2023-3-22' '21:12.29
9639,53.0,17.0,25382.0,1.0,1.0,35.0,114.0,35.0,35.0,35.0,0.0,114.0,114.0,114.0,0.0,5870.301789,78.79599716,25382.0,0.0,25382.0,25382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,39.39799858,39.39799858,35.0,114.0,61.33333333,45.61067127,2080.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,35.0,114.0,1.0,35.0,1.0,114.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.182.83.200,26.237.20.223,2023-10-8' '13:12.32
9640,37799.0,6.0,656316.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09462515,218772.0,83.0,218855.0,218689.0,656316.0,218772.0,83.0,218855.0,218689.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,6.09462515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,32768.0,-1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.157.243.182,85.106.8.102,2023-6-18' '5:7.20
9641,443.0,6.0,9060972.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331090307,4530486.0,2077841.762,5999742.0,3061230.0,9060972.0,4530486.0,2077841.762,5999742.0,3061230.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.331090307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8192.0,-1.0,0.0,28.0,3061230.0,0.0,3061230.0,3061230.0,5999742.0,0.0,5999742.0,5999742.0,143.227.107.216,109.162.191.147,2022-6-13' '8:28.5
9642,53.0,17.0,262646.0,2.0,2.0,86.0,142.0,43.0,43.0,43.0,0.0,71.0,71.0,71.0,0.0,868.088606,15.22962467,87548.66667,137143.2641,245641.0,541.0,262105.0,262105.0,0.0,262105.0,262105.0,246182.0,246182.0,0.0,246182.0,246182.0,0.0,16.0,16.0,7.614812333,7.614812333,43.0,71.0,54.2,15.33623161,235.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.75,43.0,71.0,2.0,86.0,2.0,142.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.216.238.44,144.53.204.88,2024-7-28' '20:37.9
9643,53.0,17.0,832.0,1.0,1.0,29.0,61.0,29.0,29.0,29.0,0.0,61.0,61.0,61.0,0.0,108173.0769,2403.846154,832.0,0.0,832.0,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1201.923077,1201.923077,29.0,61.0,39.66666667,18.47520861,341.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.5,29.0,61.0,1.0,29.0,1.0,61.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.11.155.156,157.33.129.125,2023-6-24' '15:20.57
9644,53.0,17.0,12705.0,1.0,1.0,30.0,158.0,30.0,30.0,30.0,0.0,158.0,158.0,158.0,0.0,14797.32389,157.4183392,12705.0,0.0,12705.0,12705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,78.70916962,78.70916962,30.0,158.0,72.66666667,73.90083446,5461.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,30.0,158.0,1.0,30.0,1.0,158.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25.238.35,157.25.8.250,2024-10-6' '10:24.47
9645,53.0,17.0,44732.0,1.0,1.0,47.0,47.0,47.0,47.0,47.0,0.0,47.0,47.0,47.0,0.0,2101.403917,44.71072163,44732.0,0.0,44732.0,44732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,22.35536082,22.35536082,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.5,47.0,47.0,1.0,47.0,1.0,47.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88.236.131,16.187.37.31,2024-11-6' '1:43.49
9646,53.0,17.0,906.0,1.0,1.0,40.0,167.0,40.0,40.0,40.0,0.0,167.0,167.0,167.0,0.0,228476.8212,2207.505519,906.0,0.0,906.0,906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1103.752759,1103.752759,40.0,167.0,82.33333333,73.32348419,5376.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,123.5,40.0,167.0,1.0,40.0,1.0,167.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.59.178.116,8.213.2.153,2023-4-5' '19:25.10
9647,53.0,17.0,594.0,1.0,1.0,41.0,102.0,41.0,41.0,41.0,0.0,102.0,102.0,102.0,0.0,240740.7407,3367.003367,594.0,0.0,594.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1683.501684,1683.501684,41.0,102.0,61.33333333,35.21836642,1240.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,41.0,102.0,1.0,41.0,1.0,102.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.152.83.18,0.154.206.210,2022-6-11' '14:9.42
9648,55169.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.2857,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,142857.1429,142857.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,172.0,255.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.160.219.31,10.113.109.129,2022-8-6' '23:9.55
9649,53.0,17.0,218.0,1.0,1.0,44.0,60.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,477064.2202,9174.311927,218.0,0.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4587.155963,4587.155963,44.0,60.0,49.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,44.0,60.0,1.0,44.0,1.0,60.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.213.36.82,86.99.205.146,2024-12-25' '18:27.8
9650,53.0,17.0,35456.0,1.0,1.0,34.0,174.0,34.0,34.0,34.0,0.0,174.0,174.0,174.0,0.0,5866.425993,56.40794224,35456.0,0.0,35456.0,35456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,28.20397112,28.20397112,34.0,174.0,80.66666667,80.82903769,6533.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,121.0,34.0,174.0,1.0,34.0,1.0,174.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.88.244.150,137.45.208.102,2023-2-21' '12:49.59
9651,55623.0,6.0,182357.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96749782,182357.0,0.0,182357.0,182357.0,182357.0,182357.0,0.0,182357.0,182357.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,10.96749782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,63890.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.34.118.233,5.60.12.146,2023-10-15' '18:36.8
9652,3389.0,6.0,2783525.0,8.0,10.0,1128.0,1581.0,661.0,0.0,141.0,222.6233206,1173.0,0.0,158.1,367.7307137,973.2263946,6.466620562,163736.7647,277681.3317,1146465.0,3.0,2783525.0,397646.4286,480591.2176,1349425.0,3.0,2675224.0,297247.1111,350748.8799,1146465.0,1444.0,0.0,172.0,212.0,2.874053583,3.592566979,0.0,1173.0,142.5789474,296.9023999,88151.03509,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,150.5,141.0,158.1,8.0,1128.0,10.0,1581.0,8192.0,62872.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.72.200.228,110.91.30.193,2022-4-19' '14:3.44
9653,53.0,17.0,1578.0,1.0,1.0,35.0,99.0,35.0,35.0,35.0,0.0,99.0,99.0,99.0,0.0,84917.61724,1267.427123,1578.0,0.0,1578.0,1578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,633.7135615,633.7135615,35.0,99.0,56.33333333,36.95041723,1365.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.5,35.0,99.0,1.0,35.0,1.0,99.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.224.31.148,237.113.247.244,2024-9-17' '7:33.22
9654,53.0,17.0,11086.0,1.0,1.0,30.0,110.0,30.0,30.0,30.0,0.0,110.0,110.0,110.0,0.0,12628.5405,180.4077215,11086.0,0.0,11086.0,11086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,90.20386073,90.20386073,30.0,110.0,56.66666667,46.18802154,2133.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,30.0,110.0,1.0,30.0,1.0,110.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.87.53.67,162.79.110.26,2024-10-9' '16:7.28
9655,53.0,17.0,42266.0,1.0,1.0,33.0,113.0,33.0,33.0,33.0,0.0,113.0,113.0,113.0,0.0,3454.31316,47.31935835,42266.0,0.0,42266.0,42266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,23.65967917,23.65967917,33.0,113.0,59.66666667,46.18802154,2133.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.5,33.0,113.0,1.0,33.0,1.0,113.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.17.37.191,63.47.168.151,2023-7-16' '6:11.6
9656,53.0,17.0,246.0,1.0,1.0,32.0,128.0,32.0,32.0,32.0,0.0,128.0,128.0,128.0,0.0,650406.5041,8130.081301,246.0,0.0,246.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4065.04065,4065.04065,32.0,128.0,64.0,55.42562584,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,32.0,128.0,1.0,32.0,1.0,128.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.85.142.90,187.168.96.137,2024-1-2' '8:20.15
